Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Begin File	Begin Date	Begin Hour	Species	Call type	Comments	Quantity
2038	Spectrogram 1	1	96518.759340563	96518.759340563	2348.754	2348.754	0.0000	67145740.220516134834.wav		26	BS			
2039	Spectrogram 1	1	96717.852006372	96717.852006372	758.007	758.007	0.0000	67145740.220516135334.wav		26	BS			
2040	Spectrogram 1	1	96845.344549349	96845.344549349	971.530	971.530	0.0000	67145740.220516135334.wav		26	BS			
2041	Spectrogram 1	1	97004.565087748	97004.565087748	1825.623	1825.623	0.0000	67145740.220516135834.wav		26	BS			
2042	Spectrogram 1	1	97501.081999188	97501.081999188	1120.996	1120.996	0.0000	67145740.220516140334.wav		27	RS	YELP		
2043	Spectrogram 1	1	97604.258561350	97604.258561350	1120.996	1120.996	0.0000	67145740.220516140834.wav		27	RS	YELP		
2044	Spectrogram 1	1	97604.537944587	97604.537944587	427.046	427.046	0.0000	67145740.220516140834.wav		27	RS	BARK		
2045	Spectrogram 1	1	97604.692087169	97604.692087169	982.206	982.206	0.0000	67145740.220516140834.wav		27	RS	YELP		
2046	Spectrogram 1	1	97605.096711446	97605.096711446	950.178	950.178	0.0000	67145740.220516140834.wav		27	RS	YELP		
2047	Spectrogram 1	1	97605.661606777	97605.661606777	362.989	362.989	0.0000	67145740.220516140834.wav		27	RS	BARK		
2048	Spectrogram 1	1	97605.989159764	97605.989159764	640.569	640.569	0.0000	67145740.220516140834.wav		27	RS	BARK		
2049	Spectrogram 1	1	97751.607476756	97751.607476756	886.121	886.121	0.0000	67145740.220516140834.wav		27	RS	YELP	GOOD	
2050	Spectrogram 1	1	97767.811699230	97767.811699230	928.826	928.826	0.0000	67145740.220516140834.wav		27	RS	YELP		
2051	Spectrogram 1	1	97769.410928517	97769.410928517	960.854	960.854	0.0000	67145740.220516140834.wav		27	RS	YELP	GOOD	
2052	Spectrogram 1	1	98122.250329450	98122.250329450	1227.758	1227.758	0.0000	67145740.220516141834.wav		27	RS	YELP		
2053	Spectrogram 1	1	98123.310059700	98123.310059700	1195.730	1195.730	0.0000	67145740.220516141834.wav		27	RS	YELP		
2054	Spectrogram 1	1	98139.181487495	98139.181487495	1153.025	1153.025	0.0000	67145740.220516141834.wav		27	RS	YELP		
2055	Spectrogram 1	1	98140.934859364	98140.934859364	1142.349	1142.349	0.0000	67145740.220516141834.wav		27	RS	YELP		
2056	Spectrogram 1	1	98141.811545298	98141.811545298	1142.349	1142.349	0.0000	67145740.220516141834.wav		27	RS	YELP		
2057	Spectrogram 1	1	98142.697865144	98142.697865144	1163.701	1163.701	0.0000	67145740.220516141834.wav		27	RS	YELP		
2058	Spectrogram 1	1	98302.376449235	98302.376449235	1088.968	1088.968	0.0000	67145740.220516141834.wav		27	RS	YELP		
2059	Spectrogram 1	1	98303.368742106	98303.368742106	1451.957	1451.957	0.0000	67145740.220516141834.wav		27	RS	YELP		
2060	Spectrogram 1	1	98982.897555515	98982.897555515	437.722	437.722	0.0000	67145740.220516142834.wav		27	BS			
2061	Spectrogram 1	1	99128.998441195	99128.998441195	747.331	747.331	0.0000	67145740.220516143334.wav		27	BS			
2062	Spectrogram 1	1	99181.116142443	99181.116142443	1419.929	1419.929	0.0000	67145740.220516143334.wav		27	RS	YELP		
2063	Spectrogram 1	1	99263.430025664	99263.430025664	181.495	181.495	0.0000	67145740.220516143334.wav		27	RS	GROWL		
2064	Spectrogram 1	1	99415.739547898	99415.739547898	416.370	416.370	0.0000	67145740.220516143834.wav		27	BS			
2065	Spectrogram 1	1	99481.668781024	99481.668781024	576.512	576.512	0.0000	67145740.220516143834.wav		27	BS			
2066	Spectrogram 1	1	99625.705397998	99625.705397998	896.797	896.797	0.0000	67145740.220516144334.wav		27	BS			
2067	Spectrogram 1	1	99669.302351384	99669.302351384	491.103	491.103	0.0000	67145740.220516144334.wav		27	BS			
2068	Spectrogram 1	1	99759.602749788	99759.602749788	1120.996	1120.996	0.0000	67145740.220516144334.wav		27	BS			
2069	Spectrogram 1	1	99825.531988864	99825.531988864	234.875	234.875	0.0000	67145740.220516144334.wav		27	RS	GROWL		
2070	Spectrogram 1	1	99826.321969596	99826.321969596	373.665	373.665	0.0000	67145740.220516144334.wav		27	RS	GROWL		
2071	Spectrogram 1	1	99826.871102544	99826.871102544	373.665	373.665	0.0000	67145740.220516144334.wav		27	RS	GROWL		
2072	Spectrogram 1	1	99890.172034377	99890.172034377	683.274	683.274	0.0000	67145740.220516144334.wav		27	BS			
2073	Spectrogram 1	1	99994.939940462	99994.939940462	1526.690	1526.690	0.0000	67145740.220516144834.wav		27	RS	YELP		
2074	Spectrogram 1	1	99997.147854948	99997.147854948	395.122	395.122	0.0000	67145740.220516144834.wav		27	RS	BARK		
2075	Spectrogram 1	1	100007.985128944	100007.985128944	843.416	843.416	0.0000	67145740.220516144834.wav		27	RS	YELP		
2076	Spectrogram 1	1	100009.892643395	100009.892643395	854.093	854.093	0.0000	67145740.220516144834.wav		27	RS	YELP		
2077	Spectrogram 1	1	100012.593637632	100012.593637632	832.740	832.740	0.0000	67145740.220516144834.wav		27	RS	YELP		
2078	Spectrogram 1	1	100014.414446880	100014.414446880	779.359	779.359	0.0000	67145740.220516144834.wav		27	RS	YELP		
2079	Spectrogram 1	1	100015.108088499	100015.108088499	1153.025	1153.025	0.0000	67145740.220516144834.wav		27	RS	YELP		
2080	Spectrogram 1	1	100219.831339958	100219.831339958	512.456	512.456	0.0000	67145740.220516145334.wav		27	RS	YELP		
2081	Spectrogram 1	1	100222.528835141	100222.528835141	298.932	298.932	0.0000	67145740.220516145334.wav		27	RS	GROWL		
2082	Spectrogram 1	1	100306.224752388	100306.224752388	758.007	758.007	0.0000	67145740.220516145334.wav		27	RS	YELP		
2083	Spectrogram 1	1	100307.255580904	100307.255580904	405.694	405.694	0.0000	67145740.220516145334.wav		27	RS	YELP		
2084	Spectrogram 1	1	100310.367334276	100310.367334276	843.416	843.416	0.0000	67145740.220516145334.wav		27	RS	YELP		
2085	Spectrogram 1	1	100313.874078014	100313.874078014	459.075	459.075	0.0000	67145740.220516145334.wav		27	RS	YELP		
2086	Spectrogram 1	1	100316.052208524	100316.052208524	736.655	736.655	0.0000	67145740.220516145334.wav		27	RS	YELP		
2087	Spectrogram 1	1	100359.899644935	100359.899644935	448.399	448.399	0.0000	67145740.220516145334.wav		27	RS	BARK		
2088	Spectrogram 1	1	100660.639703294	100660.639703294	1654.804	1654.804	0.0000	67145740.220516145834.wav		27	RS	YELP		
2089	Spectrogram 1	1	101481.088999627	101481.088999627	1088.968	1088.968	0.0000	67145740.220516151334.wav		28	RS	YELP	GOOD	
2090	Spectrogram 1	1	101485.820129369	101485.820129369	1120.996	1120.996	0.0000	67145740.220516151334.wav		28	RS	YELP		
2091	Spectrogram 1	1	101486.186218001	101486.186218001	736.655	736.655	0.0000	67145740.220516151334.wav		28	RS	BARK		
2092	Spectrogram 1	1	101490.693132416	101490.693132416	1238.434	1238.434	0.0000	67145740.220516151334.wav		28	RS	YELP		
2093	Spectrogram 1	1	101490.991783668	101490.991783668	565.836	565.836	0.0000	67145740.220516151334.wav		28	RS	BARK		
2094	Spectrogram 1	1	101491.328970566	101491.328970566	1227.758	1227.758	0.0000	67145740.220516151334.wav		28	RS	YELP		
2095	Spectrogram 1	1	101491.540916616	101491.540916616	747.331	747.331	0.0000	67145740.220516151334.wav		28	RS	BARK		
2096	Spectrogram 1	1	101491.685425025	101491.685425025	1238.434	1238.434	0.0000	67145740.220516151334.wav		28	RS	YELP		
2097	Spectrogram 1	1	101491.926272810	101491.926272810	544.484	544.484	0.0000	67145740.220516151334.wav		28	RS	BARK		
2098	Spectrogram 1	1	102136.036451024	102136.036451024	960.854	960.854	0.0000	67145740.220516152334.wav		28	RS	YELP		
2099	Spectrogram 1	1	102619.360154709	102619.360154709	501.779	501.779	0.0000	67145740.220516153334.wav		28	UNKNOWN			
2100	Spectrogram 1	1	102743.204077793	102743.204077793	918.149	918.149	0.0000	67145740.220516153334.wav		28	BS			
2101	Spectrogram 1	1	102772.028732768	102772.028732768	373.665	373.665	0.0000	67145740.220516153334.wav		28	BS			
2102	Spectrogram 1	1	102872.024347723	102872.024347723	950.178	950.178	0.0000	67145740.220516153334.wav		28	BS			
2103	Spectrogram 1	1	102911.634637140	102911.634637140	362.989	362.989	0.0000	67145740.220516153834.wav		28	UNKNOWN			
2104	Spectrogram 1	1	102909.399569702	102909.399569702	213.523	213.523	0.0000	67145740.220516153834.wav		28	UNKNOWN			
2105	Spectrogram 1	1	102908.763731552	102908.763731552	181.495	181.495	0.0000	67145740.220516153834.wav		28	UNKNOWN			
2106	Spectrogram 1	1	102919.533565114	102919.533565114	886.121	886.121	0.0000	67145740.220516153834.wav		28	RS	YELP		
2107	Spectrogram 1	1	102921.441079565	102921.441079565	918.149	918.149	0.0000	67145740.220516153834.wav		28	RS	YELP		
2108	Spectrogram 1	1	102977.556859980	102977.556859980	715.302	715.302	0.0000	67145740.220516153834.wav		28	RS	YELP		
2109	Spectrogram 1	1	102985.680866620	102985.680866620	790.036	790.036	0.0000	67145740.220516153834.wav		28	RS	YELP		
2110	Spectrogram 1	1	102988.966030396	102988.966030396	811.388	811.388	0.0000	67145740.220516153834.wav		28	RS	YELP		
2111	Spectrogram 1	1	102990.228072786	102990.228072786	1003.559	1003.559	0.0000	67145740.220516153834.wav		28	RS	YELP	GOOD	
2112	Spectrogram 1	1	102992.019980300	102992.019980300	811.388	811.388	0.0000	67145740.220516153834.wav		28	RS	YELP	GOOD	
2113	Spectrogram 1	1	103007.293240142	103007.293240142	587.189	587.189	0.0000	67145740.220516153834.wav		28	RS	YELP		
2114	Spectrogram 1	1	103019.346135753	103019.346135753	790.036	790.036	0.0000	67145740.220516153834.wav		28	RS	YELP		
2115	Spectrogram 1	1	103020.926097217	103020.926097217	715.302	715.302	0.0000	67145740.220516153834.wav		28	RS	YELP		
2116	Spectrogram 1	1	103034.297095108	103034.297095108	736.655	736.655	0.0000	67145740.220516153834.wav		28	RS	YELP		
2117	Spectrogram 1	1	103037.652318909	103037.652318909	747.331	747.331	0.0000	67145740.220516153834.wav		28	RS	YELP		
2118	Spectrogram 1	1	103053.601699414	103053.601699414	1014.235	1014.235	0.0000	67145740.220516153834.wav		28	RS	YELP		
2119	Spectrogram 1	1	103057.089175329	103057.089175329	1003.559	1003.559	0.0000	67145740.220516153834.wav		28	BS			
2120	Spectrogram 1	1	103119.034341952	103119.034341952	1398.577	1398.577	0.0000	67145740.220516153834.wav		28	BS			
2121	Spectrogram 1	1	103120.200044993	103120.200044993	918.149	918.149	0.0000	67145740.220516153834.wav		28	RS	YELP		
2122	Spectrogram 1	1	103120.566133625	103120.566133625	768.683	768.683	0.0000	67145740.220516153834.wav		28	RS	YELP		
2123	Spectrogram 1	1	103139.169215452	103139.169215452	960.854	960.854	0.0000	67145740.220516153834.wav		28	RS	YELP		
2124	Spectrogram 1	1	103144.198117186	103144.198117186	736.655	736.655	0.0000	67145740.220516153834.wav		28	RS	YELP		
2125	Spectrogram 1	1	103146.251028614	103146.251028614	672.598	672.598	0.0000	67145740.220516153834.wav		28	RS	YELP		
2126	Spectrogram 1	1	103165.531091461	103165.531091461	811.388	811.388	0.0000	67145740.220516153834.wav		28	RS	YELP		
2127	Spectrogram 1	1	103167.910667569	103167.910667569	683.274	683.274	0.0000	67145740.220516153834.wav		28	RS	YELP		
2128	Spectrogram 1	1	103170.145735006	103170.145735006	758.007	758.007	0.0000	67145740.220516153834.wav		28	RS	YELP	GOOD	
2129	Spectrogram 1	1	103171.571553888	103171.571553888	672.598	672.598	0.0000	67145740.220516153834.wav		28	RS	YELP	GOOD	
2130	Spectrogram 1	1	103247.025247216	103247.025247216	790.036	790.036	0.0000	67145740.220516154334.wav		28	BS			
2131	Spectrogram 1	1	103273.305682421	103273.305682421	822.064	822.064	0.0000	67145740.220516154334.wav		28	BS			
2132	Spectrogram 1	1	103274.086028863	103274.086028863	1024.911	1024.911	0.0000	67145740.220516154334.wav		28	RS	YELP		
2133	Spectrogram 1	1	103275.714159885	103275.714159885	875.445	875.445	0.0000	67145740.220516154334.wav		28	RS	YELP	GOOD	
2134	Spectrogram 1	1	103279.712233102	103279.712233102	907.473	907.473	0.0000	67145740.220516154334.wav		28	RS	YELP	GOOD	
2135	Spectrogram 1	1	103284.286578696	103284.286578696	800.712	800.712	0.0000	67145740.220516154334.wav		28	RS	YELP		
2136	Spectrogram 1	1	103293.309183506	103293.309183506	629.893	629.893	0.0000	67145740.220516154334.wav		28	RS	YELP		
2137	Spectrogram 1	1	103294.551958072	103294.551958072	971.530	971.530	0.0000	67145740.220516154334.wav		28	RS	YELP		
2138	Spectrogram 1	1	103296.575079460	103296.575079460	779.359	779.359	0.0000	67145740.220516154334.wav		28	RS	YELP		
2139	Spectrogram 1	1	103298.280281772	103298.280281772	864.769	864.769	0.0000	67145740.220516154334.wav		28	RS	YELP		
2140	Spectrogram 1	1	103305.380464582	103305.380464582	886.121	886.121	0.0000	67145740.220516154334.wav		28	RS	YELP		
2142	Spectrogram 1	1	103357.429853348	103357.429853348	1232.143	1232.143	0.0000	67145740.220516154334.wav		28	BS			
2143	Spectrogram 1	1	103410.987380193	103410.987380193	428.571	428.571	0.0000	67145740.220516154334.wav		28	BS			
2144	Spectrogram 1	1	103424.221750508	103424.221750508	2153.571	2153.571	0.0000	67145740.220516154334.wav		28	BS			
2145	Spectrogram 1	1	103563.289906349	103563.289906349	1275.000	1275.000	0.0000	67145740.220516154834.wav		28	RS	YELP		
2146	Spectrogram 1	1	103600.350681796	103600.350681796	1596.429	1596.429	0.0000	67145740.220516154834.wav		28	BS			
2147	Spectrogram 1	1	103606.680151697	103606.680151697	846.429	846.429	0.0000	67145740.220516154834.wav		28	BS			
2148	Spectrogram 1	1	103662.173233506	103662.173233506	396.429	396.429	0.0000	67145740.220516154834.wav		28	RS	YELP		
2149	Spectrogram 1	1	103732.550695221	103732.550695221	407.143	407.143	0.0000	67145740.220516154834.wav		28	BS			
2150	Spectrogram 1	1	103764.849689061	103764.849689061	854.093	854.093	0.0000	67145740.220516154834.wav		28	BS			
2151	Spectrogram 1	1	103826.330681700	103826.330681700	1708.185	1708.185	0.0000	67145740.220516155334.wav		28	BS			
2152	Spectrogram 1	1	103852.186339158	103852.186339158	266.904	266.904	0.0000	67145740.220516155334.wav		28	MAYBE ICE			
2153	Spectrogram 1	1	103869.478350874	103869.478350874	1537.367	1537.367	0.0000	67145740.220516155334.wav		28	RS	YELP		
2154	Spectrogram 1	1	103873.919584015	103873.919584015	1120.996	1120.996	0.0000	67145740.220516155334.wav		28	RS	YELP		
2155	Spectrogram 1	1	103876.222088832	103876.222088832	950.178	950.178	0.0000	67145740.220516155334.wav		28	RS	YELP		
2156	Spectrogram 1	1	103877.498118828	103877.498118828	1110.320	1110.320	0.0000	67145740.220516155334.wav		28	RS	YELP		
2157	Spectrogram 1	1	103880.841086073	103880.841086073	1110.320	1110.320	0.0000	67145740.220516155334.wav		28	RS	YELP		
2158	Spectrogram 1	1	103883.620062079	103883.620062079	1131.673	1131.673	0.0000	67145740.220516155334.wav		28	RS	YELP		
2159	Spectrogram 1	1	103966.945505992	103966.945505992	512.456	512.456	0.0000	67145740.220516155334.wav		28	BS			
2160	Spectrogram 1	1	104022.670668844	104022.670668844	1120.996	1120.996	0.0000	67145740.220516155334.wav		28	BS			
2161	Spectrogram 1	1	104099.553667805	104099.553667805	533.808	533.808	0.0000	67145740.220516155334.wav		28	BS			
2162	Spectrogram 1	1	104148.672590733	104148.672590733	1035.587	1035.587	0.0000	67145740.220516155834.wav		28	BS			
2163	Spectrogram 1	1	104156.144997033	104156.144997033	576.512	576.512	0.0000	67145740.220516155834.wav		28	BS			
2164	Spectrogram 1	1	104179.222588963	104179.222588963	2498.221	2498.221	0.0000	67145740.220516155834.wav		28	BS			
2165	Spectrogram 1	1	104184.275168052	104184.275168052	1110.320	1110.320	0.0000	67145740.220516155834.wav		28	BS			
2166	Spectrogram 1	1	104273.302137339	104273.302137339	747.331	747.331	0.0000	67145740.220516155834.wav		28	BS			
2167	Spectrogram 1	1	104380.729882659	104380.729882659	352.313	352.313	0.0000	67145740.220516155834.wav		28	BS			
2168	Spectrogram 1	1	104436.912205568	104436.912205568	1014.235	1014.235	0.0000	67145740.220516160334.wav		29	BS			
2169	Spectrogram 1	1	104648.549108996	104648.549108996	854.093	854.093	0.0000	67145740.220516160334.wav		29	BS			
2170	Spectrogram 1	1	105045.700084856	105045.700084856	448.052	448.052	0.0000	67145740.220516161334.wav		29	UNKNOWN			
2171	Spectrogram 1	1	105155.947961880	105155.947961880	1110.320	1110.320	0.0000	67145740.220516161334.wav		29	BS			
2172	Spectrogram 1	1	105309.061455339	105309.061455339	1035.587	1035.587	0.0000	67145740.220516161834.wav		29	BS			
2173	Spectrogram 1	1	105489.607966615	105489.607966615	555.160	555.160	0.0000	67145740.220516161834.wav		29	BS			
2174	Spectrogram 1	1	105619.852317799	105619.852317799	672.598	672.598	0.0000	67145740.220516162334.wav		29	BS			
2175	Spectrogram 1	1	105647.902754232	105647.902754232	1323.843	1323.843	0.0000	67145740.220516162334.wav		29	RS	YELP		
2176	Spectrogram 1	1	105697.567337040	105697.567337040	1131.673	1131.673	0.0000	67145740.220516162334.wav		29	RS	YELP		
2177	Spectrogram 1	1	105708.867038213	105708.867038213	1281.139	1281.139	0.0000	67145740.220516162334.wav		29	RS	YELP		
2178	Spectrogram 1	1	105723.219814035	105723.219814035	832.740	832.740	0.0000	67145740.220516162334.wav		29	RS	YELP		
2179	Spectrogram 1	1	105747.876495640	105747.876495640	790.036	790.036	0.0000	67145740.220516162334.wav		29	RS	YELP		
2180	Spectrogram 1	1	105755.899793654	105755.899793654	971.530	971.530	0.0000	67145740.220516162334.wav		29	RS	YELP		
2181	Spectrogram 1	1	105981.246605236	105981.246605236	811.388	811.388	0.0000	67145740.220516162834.wav		29	BS			
2182	Spectrogram 1	1	106105.094046255	106105.094046255	1900.356	1900.356	0.0000	67145740.220516162834.wav		29	BS			
2183	Spectrogram 1	1	106273.277614297	106273.277614297	693.950	693.950	0.0000	67145740.220516163334.wav		29	BS			
2184	Spectrogram 1	1	106349.310197577	106349.310197577	1836.299	1836.299	0.0000	67145740.220516163334.wav		29	BS			
2185	Spectrogram 1	1	106414.706927115	106414.706927115	2060.498	2060.498	0.0000	67145740.220516163334.wav		29	BS			
2186	Spectrogram 1	1	106468.736530805	106468.736530805	362.989	362.989	0.0000	67145740.220516163334.wav		29	BS			
2187	Spectrogram 1	1	106488.789077854	106488.789077854	1206.406	1206.406	0.0000	67145740.220516163334.wav		29	BS			
2188	Spectrogram 1	1	106514.014155611	106514.014155611	523.132	523.132	0.0000	67145740.220516163834.wav		29	BS			
2189	Spectrogram 1	1	106559.604444333	106559.604444333	704.626	704.626	0.0000	67145740.220516163834.wav		29	BS			
2190	Spectrogram 1	1	106591.791369776	106591.791369776	491.103	491.103	0.0000	67145740.220516163834.wav		29	BS			
2191	Spectrogram 1	1	106655.389195021	106655.389195021	1494.662	1494.662	0.0000	67145740.220516163834.wav		29	BS			
2192	Spectrogram 1	1	106829.735846353	106829.735846353	1590.747	1590.747	0.0000	67145740.220516164334.wav		29	BS			
2193	Spectrogram 1	1	106903.723405600	106903.723405600	1868.327	1868.327	0.0000	67145740.220516164334.wav		29	BS			
2194	Spectrogram 1	1	107032.986843712	107032.986843712	1195.730	1195.730	0.0000	67145740.220516164334.wav		29	BS			
2195	Spectrogram 1	1	107177.677682567	107177.677682567	896.797	896.797	0.0000	67145740.220516164834.wav		29	BS			
2196	Spectrogram 1	1	107293.606042492	107293.606042492	1921.708	1921.708	0.0000	67145740.220516164834.wav		29	BS			
2197	Spectrogram 1	1	107458.577139927	107458.577139927	1889.680	1889.680	0.0000	67145740.220516165334.wav		29	BS			
2198	Spectrogram 1	1	107612.745997187	107612.745997187	480.427	480.427	0.0000	67145740.220516165334.wav		29	BS			
2199	Spectrogram 1	1	107812.011198951	107812.011198951	1217.082	1217.082	0.0000	67145740.220516165834.wav		29	BS			
2200	Spectrogram 1	1	107962.537550333	107962.537550333	2370.107	2370.107	0.0000	67145740.220516165834.wav		29	BS			
2201	Spectrogram 1	1	108135.188638288	108135.188638288	907.473	907.473	0.0000	67145740.220516170334.wav		30	BS			
2202	Spectrogram 1	1	108137.587482218	108137.587482218	1014.235	1014.235	0.0000	67145740.220516170334.wav		30	BS			
2203	Spectrogram 1	1	108213.021878273	108213.021878273	576.512	576.512	0.0000	67145740.220516170334.wav		30	BS			
2204	Spectrogram 1	1	108331.638087167	108331.638087167	2017.794	2017.794	0.0000	67145740.220516170834.wav		30	BS			
2205	Spectrogram 1	1	108470.530194140	108470.530194140	736.655	736.655	0.0000	67145740.220516170834.wav		30	BS			
2206	Spectrogram 1	1	108572.640032913	108572.640032913	1953.737	1953.737	0.0000	67145740.220516170834.wav		30	BS			
2207	Spectrogram 1	1	108702.248541732	108702.258175643	1056.940	1056.940	0.0096	67145740.220516171334.wav		30	BS			
2208	Spectrogram 1	1	108881.831650898	108881.831650898	1163.701	1163.701	0.0000	67145740.220516171334.wav		30	BS			
2209	Spectrogram 1	1	109016.525996770	109016.525996770	416.370	416.370	0.0000	67145740.220516171834.wav		30	BS			
2210	Spectrogram 1	1	109063.631443771	109063.631443771	661.922	661.922	0.0000	67145740.220516171834.wav		30	BS			
2211	Spectrogram 1	1	109110.609888849	109110.609888849	661.922	661.922	0.0000	67145740.220516171834.wav		30	RS	YELP		
2212	Spectrogram 1	1	109118.347675154	109118.347675154	320.285	320.285	0.0000	67145740.220516171834.wav		30	BS			
2213	Spectrogram 1	1	109194.636858765	109194.636858765	1238.434	1238.434	0.0000	67145740.220516171834.wav		30	BS			
2214	Spectrogram 1	1	109314.553674165	109314.553674165	2071.174	2071.174	0.0000	67145740.220516172334.wav		30	BS			
2215	Spectrogram 1	1	109410.193013963	109410.193013963	779.359	779.359	0.0000	67145740.220516172334.wav		30	BS			
2216	Spectrogram 1	1	109552.998216938	109552.998216938	1857.651	1857.651	0.0000	67145740.220516172834.wav		30	BS			
2217	Spectrogram 1	1	109731.652979242	109731.652979242	1302.491	1302.491	0.0000	67145740.220516172834.wav		30	BS			
2218	Spectrogram 1	1	109807.000674714	109807.000674714	928.826	928.826	0.0000	67145740.220516173834.wav		30	BS			
2219	Spectrogram 1	1	109881.800116935	109881.800116935	875.445	875.445	0.0000	67145740.220516173834.wav		30	BS			
2220	Spectrogram 1	1	109965.504792089	109965.504792089	1227.758	1227.758	0.0000	67145740.220516173834.wav		30	BS			
2221	Spectrogram 1	1	109999.396902293	109999.396902293	800.712	800.712	0.0000	67145740.220516173834.wav		30	BS			
2222	Spectrogram 1	1	110057.564687352	110057.564687352	1003.559	1003.559	0.0000	67145740.220516173834.wav		30	BS			
2223	Spectrogram 1	1	110079.190209657	110079.190209657	555.160	555.160	0.0000	67145740.220516173834.wav		30	BS			
2224	Spectrogram 1	1	110099.831283230	110099.831283230	1462.633	1462.633	0.0000	67145740.220516173834.wav		30	BS			
2225	Spectrogram 1	1	110228.239959596	110228.239959596	693.950	693.950	0.0000	67145740.220516174334.wav		30	BS			
2226	Spectrogram 1	1	110254.887353892	110254.887353892	1334.520	1334.520	0.0000	67145740.220516174334.wav		30	BS			
2227	Spectrogram 1	1	110251.825519604	110251.825519604	950.178	950.178	0.0000	67145740.220516174334.wav		30	RS	YELP		
2228	Spectrogram 1	1	110253.983515750	110253.983515750	992.883	992.883	0.0000	67145740.220516174334.wav		30	RS	YELP		
2229	Spectrogram 1	1	110335.781554417	110335.781554417	1676.157	1676.157	0.0000	67145740.220516174334.wav		30	BS			
2230	Spectrogram 1	1	110403.495683792	110403.495683792	1462.633	1462.633	0.0000	67145740.220516174334.wav		30	BS			
2231	Spectrogram 1	1	110554.042200246	110554.042200246	459.075	459.075	0.0000	67145740.220516174834.wav		30	BS			
2232	Spectrogram 1	1	110606.513730280	110606.513730280	2049.822	2049.822	0.0000	67145740.220516174834.wav		30	BS			
2233	Spectrogram 1	1	110717.302836919	110717.302836919	416.370	416.370	0.0000	67145740.220516175334.wav		30	BS			
2234	Spectrogram 1	1	110776.730035143	110776.730035143	854.093	854.093	0.0000	67145740.220516175334.wav		30	BS			
2235	Spectrogram 1	1	110803.284625408	110803.284625408	1046.263	1046.263	0.0000	67145740.220516175334.wav		30	BS			
2236	Spectrogram 1	1	110805.719377090	110805.719377090	1142.349	1142.349	0.0000	67145740.220516175334.wav		30	BS			
2237	Spectrogram 1	1	110947.047098520	110947.047098520	1686.833	1686.833	0.0000	67145740.220516175334.wav		30	BS			
2238	Spectrogram 1	1	111117.541935711	111117.541935711	1255.319	1255.319	0.0000	67145740.220516175834.wav		30	BS			
2239	Spectrogram 1	1	111228.902062127	111228.902062127	702.128	702.128	0.0000	67145740.220516175834.wav		30	BS			
2240	Spectrogram 1	1	111332.172336336	111332.172336336	1351.064	1351.064	0.0000	67145740.220516180334.wav		30	RS	YELP		
2241	Spectrogram 1	1	111334.845305399	111334.845305399	1127.660	1127.660	0.0000	67145740.220516180334.wav		30	RS	YELP		
2242	Spectrogram 1	1	111336.386731218	111336.386731218	1276.596	1276.596	0.0000	67145740.220516180334.wav		30	RS	YELP		
2243	Spectrogram 1	1	111337.812550100	111337.812550100	1063.830	1063.830	0.0000	67145740.220516180334.wav		30	RS	YELP		
2244	Spectrogram 1	1	111344.580819650	111344.580819650	1053.191	1053.191	0.0000	67145740.220516180334.wav		30	RS	YELP		
2245	Spectrogram 1	1	111372.718825795	111372.718825795	2031.915	2031.915	0.0000	67145740.220516180334.wav		30	BS			
2246	Spectrogram 1	1	111515.793815017	111515.793815017	510.638	510.638	0.0000	67145740.220516180334.wav		30	BS			
2247	Spectrogram 1	1	111572.816041032	111572.816041032	627.660	627.660	0.0000	67145740.220516180334.wav		30	BS			
2248	Spectrogram 1	1	111619.887341357	111619.887341357	765.957	765.957	0.0000	67145740.220516180834.wav		31	BS			
2249	Spectrogram 1	1	111745.482903705	111745.482903705	2234.043	2234.043	0.0000	67145740.220516180834.wav		31	BS			
2250	Spectrogram 1	1	111745.291979624	111745.291979624	872.340	872.340	0.0000	67145740.220516180834.wav		31	RS	YELP		
2251	Spectrogram 1	1	111747.218761897	111747.218761897	1053.191	1053.191	0.0000	67145740.220516180834.wav		31	RS	YELP		
2252	Spectrogram 1	1	111749.868087524	111749.868087524	1319.149	1319.149	0.0000	67145740.220516180834.wav		31	RS	YELP		
2253	Spectrogram 1	1	111754.777874729	111754.777874729	1244.681	1244.681	0.0000	67145740.220516180834.wav		31	RS	YELP		
2254	Spectrogram 1	1	111756.483077041	111756.483077041	1127.660	1127.660	0.0000	67145740.220516180834.wav		31	RS	YELP		
2255	Spectrogram 1	1	111760.192132918	111760.192132918	1031.915	1031.915	0.0000	67145740.220516180834.wav		31	RS	YELP		
2256	Spectrogram 1	1	111760.535449067	111760.535449067	989.362	989.362	0.0000	67145740.220516180834.wav		31	RS	YELP		
2257	Spectrogram 1	1	111764.292674501	111764.292674501	1180.851	1180.851	0.0000	67145740.220516180834.wav		31	RS	YELP		
2258	Spectrogram 1	1	111768.512327680	111768.512327680	1574.468	1574.468	0.0000	67145740.220516180834.wav		31	RS	YELP		
2259	Spectrogram 1	1	111770.357664258	111770.357664258	1095.745	1095.745	0.0000	67145740.220516180834.wav		31	RS	YELP		
2260	Spectrogram 1	1	111774.943406069	111774.943406069	1308.511	1308.511	0.0000	67145740.220516180834.wav		31	RS	YELP		
2261	Spectrogram 1	1	111778.719899326	111778.719899326	1234.043	1234.043	0.0000	67145740.220516180834.wav		31	RS	YELP		
