Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Begin File	Begin Date	Begin Hour	Species	Call type	Comments	Quantity
1768	Spectrogram 1	1	70493.81411	70493.81411	1139.785	1139.785	0	67145740.220516062833.wav		19	RS	YELP		
1769	Spectrogram 1	1	70494.47972	70494.47972	473.118	473.118	0	67145740.220516062833.wav		19	RS	BARK		
1770	Spectrogram 1	1	70494.74947	70494.74947	1075.269	1075.269	0	67145740.220516062833.wav		19	RS	YELP		
1771	Spectrogram 1	1	70495.77066	70495.77066	935.484	935.484	0	67145740.220516062833.wav		19	RS	YELP		
1780	Spectrogram 1	1	71505.95107	71505.95107	946.237	946.237	0	67145740.220516064833.wav		19	RS	YELP		
1781	Spectrogram 1	1	71509.71182	71509.71182	709.677	709.677	0	67145740.220516064833.wav		19	RS	YELP		
1782	Spectrogram 1	1	71513.9411	71513.9411	774.194	774.194	0	67145740.220516064833.wav		19	RS	YELP		
1783	Spectrogram 1	1	71516.21556	71516.21556	849.462	849.462	0	67145740.220516064833.wav		19	RS	YELP		
1784	Spectrogram 1	1	71518.81671	71518.81671	698.925	698.925	0	67145740.220516064833.wav		19	RS	YELP		
1785	Spectrogram 1	1	71519.60669	71519.60669	752.688	752.688	0	67145740.220516064833.wav		19	RS	YELP		
1786	Spectrogram 1	1	71523.02673	71523.02673	752.688	752.688	0	67145740.220516064833.wav		19	RS	YELP		
1787	Spectrogram 1	1	71532.82094	71532.82094	1075.269	1075.269	0	67145740.220516064833.wav		19	RS	YELP		
1788	Spectrogram 1	1	71534.98857	71534.98857	849.462	849.462	0	67145740.220516064833.wav		19	RS	YELP		
1789	Spectrogram 1	1	71536.24098	71536.24098	967.742	967.742	0	67145740.220516064833.wav		19	RS	YELP		
1790	Spectrogram 1	1	71538.98664	71538.98664	806.452	806.452	0	67145740.220516064833.wav		19	RS	YELP		
1791	Spectrogram 1	1	71546.92847	71546.92847	1021.505	1021.505	0	67145740.220516064833.wav		19	RS	YELP		
1793	Spectrogram 1	1	71552.53541	71552.53541	741.935	741.935	0	67145740.220516064833.wav		19	RS	YELP		
1794	Spectrogram 1	1	71553.24832	71553.24832	1000	1000	0	67145740.220516064833.wav		19	RS	YELP		
1828	Spectrogram 1	1	75546.5913	75546.5913	1150.538	1150.538	0	67145740.220516075333.wav		20	RS	YELP		
1829	Spectrogram 1	1	75552.39091	75552.39091	1010.753	1010.753	0	67145740.220516075333.wav		20	RS	YELP		
1830	Spectrogram 1	1	75556.99154	75556.99154	1236.559	1236.559	0	67145740.220516075333.wav		20	RS	YELP		
1831	Spectrogram 1	1	75558.13798	75558.13798	935.484	935.484	0	67145740.220516075333.wav		20	RS	YELP		
1832	Spectrogram 1	1	75561.01852	75561.01852	903.226	903.226	0	67145740.220516075333.wav		20	RS	YELP		
1855	Spectrogram 1	1	77236.16915	77236.16915	1166.667	1166.667	0	67145740.220516082333.wav		21	RS	YELP		
1856	Spectrogram 1	1	77236.8663	77236.8663	666.667	666.667	0	67145740.220516082333.wav		21	RS	BARK	GOOD	
1857	Spectrogram 1	1	77247.52841	77247.52841	1210.3	1210.3	0	67145740.220516082333.wav		21	RS	YELP	GOOD	
1858	Spectrogram 1	1	77247.97419	77247.97419	483.871	483.871	0	67145740.220516082333.wav		21	RS	BARK	GOOD	
1859	Spectrogram 1	1	77249.23623	77249.23623	1010.753	1010.753	0	67145740.220516082333.wav		21	RS	YELP		
1860	Spectrogram 1	1	77249.40001	77249.40001	569.892	569.892	0	67145740.220516082333.wav		21	RS	BARK	GOOD	
1862	Spectrogram 1	1	77712.36814	77712.36814	204.301	204.301	0	67145740.220516083333.wav		21	RS	GROWL		
1863	Spectrogram 1	1	77771.19017	77771.19017	473.118	473.118	0	67145740.220516083333.wav		21	RS	YELP		
1864	Spectrogram 1	1	79929.37726	79929.37726	1204.301	1204.301	0	67145740.220516091333.wav		22	RS	YELP		
1865	Spectrogram 1	1	79930.18651	79930.18651	1752.688	1752.688	0	67145740.220516091333.wav		22	RS	YELP		
1866	Spectrogram 1	1	81427.31952	81427.31952	1635.379	1635.379	0	67145740.220516093833.wav		22	RS	YELP		
1867	Spectrogram 1	1	81428.80314	81428.80314	1516.245	1516.245	0	67145740.220516093833.wav		22	RS	YELP		
1868	Spectrogram 1	1	81429.16923	81429.16923	1386.282	1386.282	0	67145740.220516093833.wav		22	RS	YELP		
1869	Spectrogram 1	1	81430.00738	81430.00738	1440.433	1440.433	0	67145740.220516093833.wav		22	RS	YELP		
1870	Spectrogram 1	1	81430.62395	81430.62395	1581.227	1581.227	0	67145740.220516093833.wav		22	RS	YELP		
1871	Spectrogram 1	1	81773.8443	81773.8443	1028.881	1028.881	0	67145740.220516094333.wav		22	RS	YELP		
1872	Spectrogram 1	1	81775.39886	81775.39886	942.238	942.238	0	67145740.220516094333.wav		22	RS	YELP		
1873	Spectrogram 1	1	81780.4952	81780.4952	1007.22	1007.22	0	67145740.220516094333.wav		22	RS	YELP		
1876	Spectrogram 1	1	82051.35175	82051.35175	1158.845	1158.845	0	67145740.220516094833.wav		22	RS	YELP		
1877	Spectrogram 1	1	82051.68893	82051.68893	1050.542	1050.542	0	67145740.220516094833.wav		22	RS	YELP		
1878	Spectrogram 1	1	82053.31706	82053.31706	931.408	931.408	0	67145740.220516094833.wav		22	RS	YELP		
1879	Spectrogram 1	1	82091.6784	82091.6784	931.408	931.408	0	67145740.220516094833.wav		22	RS	YELP		
1880	Spectrogram 1	1	82091.95779	82091.95779	1689.531	1689.531	0	67145740.220516094833.wav		22	RS	YELP		
1881	Spectrogram 1	1	82093.71116	82093.71116	974.729	974.729	0	67145740.220516094833.wav		22	RS	YELP		
1882	Spectrogram 1	1	82093.9231	82093.9231	1299.639	1299.639	0	67145740.220516094833.wav		22	RS	BARK		
1883	Spectrogram 1	1	82096.14768	82096.14768	1115.523	1115.523	0	67145740.220516094833.wav		22	RS	BARK		
1884	Spectrogram 1	1	82097.45789	82097.45789	1267.148	1267.148	0	67145740.220516094833.wav		22	RS	BARK		
1885	Spectrogram 1	1	82098.72869	82098.72869	855.596	855.596	0	67145740.220516094833.wav		22	RS	YELP		
1886	Spectrogram 1	1	82098.9599	82098.9599	1223.827	1223.827	0	67145740.220516094833.wav		22	RS	BARK		
1887	Spectrogram 1	1	82102.51481	82102.51481	1223.827	1223.827	0	67145740.220516094833.wav		22	RS	BARK		
1889	Spectrogram 1	1	83212.2188	83212.2188	184.049	184.049	0	67145740.220516100833.wav		23	RS	GROWL		
1890	Spectrogram 1	1	83304.44947	83304.44947	1899.281	1899.281	0	67145740.220516100833.wav		23	RS	YELP		
1891	Spectrogram 1	1	83312.24156	83312.24156	798.561	798.561	0	67145740.220516100833.wav		23	RS	YELP		
1892	Spectrogram 1	1	83316.35524	83316.35524	1575.54	1575.54	0	67145740.220516100833.wav		23	RS	YELP		
1893	Spectrogram 1	1	83317.49467	83317.49467	1068.345	1068.345	0	67145740.220516100833.wav		23	RS	YELP		
1894	Spectrogram 1	1	83761.91401	83761.91401	1197.842	1197.842	0	67145740.220516101833.wav		23	RS	YELP		
1895	Spectrogram 1	1	83775.0792	83775.0792	982.014	982.014	0	67145740.220516101833.wav		23	RS	YELP		
1896	Spectrogram 1	1	83881.34209	83881.34209	1294.964	1294.964	0	67145740.220516101833.wav		23	RS	YELP		
1897	Spectrogram 1	1	83940.07743	83943.14888	53.957	485.612	3.0715	67145740.220516101833.wav		23	RS	BARK		5
1901	Spectrogram 1	1	84668.90386	84668.90386	917.266	917.266	0	67145740.220516103333.wav		23	RS	YELP		
1906	Spectrogram 1	1	85169.58698	85169.58698	1111.511	1111.511	0	67145740.220516103833.wav		23	RS	YELP		
1909	Spectrogram 1	1	85346.7441	85346.7441	366.906	366.906	0	67145740.220516104333.wav		23	RS	BARK		
1911	Spectrogram 1	1	85352.2801	85352.2801	1241.007	1241.007	0	67145740.220516104333.wav		23	RS	YELP		
1912	Spectrogram 1	1	85352.56912	85352.56912	388.489	388.489	0	67145740.220516104333.wav		23	RS	BARK		
1919	Spectrogram 1	1	86423.77599	86423.77599	1079.137	1079.137	0	67145740.220516110333.wav		24	RS	YELP		
1920	Spectrogram 1	1	86424.49853	86424.49853	1435.252	1435.252	0	67145740.220516110333.wav		24	RS	YELP		
1921	Spectrogram 1	1	87531.76512	87531.76512	1230.216	1230.216	0	67145740.220516111833.wav		24	RS	YELP		
1922	Spectrogram 1	1	87540.82187	87540.82187	1197.842	1197.842	0	67145740.220516111833.wav		24	RS	YELP		
1923	Spectrogram 1	1	88988.24875	88988.24875	1089.928	1089.928	0	67145740.220516114333.wav		24	RS	YELP		
1924	Spectrogram 1	1	88993.44318	88993.44318	820.144	820.144	0	67145740.220516114333.wav		24	RS	YELP		
1925	Spectrogram 1	1	89290.00123	89290.00123	1046.763	1046.763	0	67145740.220516114833.wav		24	RS	YELP		
1926	Spectrogram 1	1	89294.74111	89294.74111	1230.216	1230.216	0	67145740.220516114833.wav		24	RS	YELP		
1927	Spectrogram 1	1	89316.12928	89316.12928	1111.511	1111.511	0	67145740.220516114833.wav		24	RS	YELP		
1928	Spectrogram 1	1	89542.86339	89542.86339	1241.007	1241.007	0	67145740.220516115333.wav		24	RS	YELP		
1931	Spectrogram 1	1	89648.55178	89648.55178	1510.791	1510.791	0	67145740.220516115333.wav		24	RS	YELP		
1933	Spectrogram 1	1	89724.80944	89724.80944	884.892	884.892	0	67145740.220516115833.wav		24	RS	YELP		
1934	Spectrogram 1	1	89734.80069	89734.80069	874.101	874.101	0	67145740.220516115833.wav		24	RS	YELP		
1936	Spectrogram 1	1	89748.08585	89748.08585	938.849	938.849	0	67145740.220516115833.wav		24	RS	YELP		
1937	Spectrogram 1	1	89749.01071	89749.01071	960.432	960.432	0	67145740.220516115833.wav		24	RS	YELP		
1938	Spectrogram 1	1	89750.11861	89750.11861	1089.928	1089.928	0	67145740.220516115833.wav		24	RS	YELP		
1939	Spectrogram 1	1	89752.49818	89752.49818	1791.367	1791.367	0	67145740.220516115833.wav		24	RS	YELP		
1940	Spectrogram 1	1	89754.83485	89754.83485	1241.007	1241.007	0	67145740.220516115833.wav		24	RS	YELP		
1941	Spectrogram 1	1	89852.01559	89852.01559	647.482	647.482	0	67145740.220516115833.wav		24	RS	YELP		
1942	Spectrogram 1	1	89855.47417	89855.47417	1057.554	1057.554	0	67145740.220516115833.wav		24	RS	YELP		
1944	Spectrogram 1	1	89950.22631	89950.22631	1834.532	1834.532	0	67145740.220516115833.wav		24	RS	YELP		
1945	Spectrogram 1	1	89951.10299	89951.10299	982.014	982.014	0	67145740.220516115833.wav		24	RS	YELP		
1951	Spectrogram 1	1	90612.45439	90612.45439	1241.007	1241.007	0	67145740.220516121333.wav		25	RS	YELP		
1952	Spectrogram 1	1	90613.65951	90613.65951	1025.18	1025.18	0	67145740.220516121333.wav		25	RS	YELP		
1953	Spectrogram 1	1	90614.07377	90614.07377	571.942	571.942	0	67145740.220516121333.wav		25	RS	GROWL		
1955	Spectrogram 1	1	90627.47454	90627.47454	1327.338	1327.338	0	67145740.220516121333.wav		25	RS	YELP		
1985	Spectrogram 1	1	92293.29516	92293.29516	982.014	982.014	0	67145740.220516123833.wav		25	RS	YELP		
1986	Spectrogram 1	1	92296.36838	92296.36838	992.806	992.806	0	67145740.220516123833.wav		25	RS	YELP		
1987	Spectrogram 1	1	92297.30287	92297.30287	928.058	928.058	0	67145740.220516123833.wav		25	RS	YELP		
1996	Spectrogram 1	1	93209.6588	93209.6588	776.978	776.978	0	67145740.220516125333.wav		25	RS	YELP		
2011	Spectrogram 1	1	94477.55073	94477.55073	867.857	867.857	0	67145740.220516131334.wav		26	RS	YELP	GOOD	
2019	Spectrogram 1	1	95003.78473	95003.78473	814.286	814.286	0	67145740.220516132334.wav		26	RS	YELP		
2020	Spectrogram 1	1	95006.99372	95006.99372	1371.429	1371.429	0	67145740.220516132334.wav		26	RS	UNKNOWN		
2021	Spectrogram 1	1	95007.66809	95007.66809	792.857	792.857	0	67145740.220516132334.wav		26	RS	YELP	GOOD	
2022	Spectrogram 1	1	95009.91102	95009.91102	1360.714	1360.714	0	67145740.220516132334.wav		26	RS	YELP		
2023	Spectrogram 1	1	95018.5001	95018.5001	675	675	0	67145740.220516132334.wav		26	RS	YELP		
2024	Spectrogram 1	1	95030.0529	95030.0529	1200	1200	0	67145740.220516132334.wav		26	RS	YELP		
2028	Spectrogram 1	1	95413.65075	95413.65075	854.093	854.093	0	67145740.220516133334.wav		26	RS	YELP		
2029	Spectrogram 1	1	95414.21915	95414.21915	597.865	597.865	0	67145740.220516133334.wav		26	RS	YELP		
2042	Spectrogram 1	1	97501.082	97501.082	1120.996	1120.996	0	67145740.220516140334.wav		27	RS	YELP		
2043	Spectrogram 1	1	97604.25856	97604.25856	1120.996	1120.996	0	67145740.220516140834.wav		27	RS	YELP		
2044	Spectrogram 1	1	97604.53794	97604.53794	427.046	427.046	0	67145740.220516140834.wav		27	RS	BARK		
2045	Spectrogram 1	1	97604.69209	97604.69209	982.206	982.206	0	67145740.220516140834.wav		27	RS	YELP		
2046	Spectrogram 1	1	97605.09671	97605.09671	950.178	950.178	0	67145740.220516140834.wav		27	RS	YELP		
2047	Spectrogram 1	1	97605.66161	97605.66161	362.989	362.989	0	67145740.220516140834.wav		27	RS	BARK		
2048	Spectrogram 1	1	97605.98916	97605.98916	640.569	640.569	0	67145740.220516140834.wav		27	RS	BARK		
2049	Spectrogram 1	1	97751.60748	97751.60748	886.121	886.121	0	67145740.220516140834.wav		27	RS	YELP	GOOD	
2050	Spectrogram 1	1	97767.8117	97767.8117	928.826	928.826	0	67145740.220516140834.wav		27	RS	YELP		
2051	Spectrogram 1	1	97769.41093	97769.41093	960.854	960.854	0	67145740.220516140834.wav		27	RS	YELP	GOOD	
2052	Spectrogram 1	1	98122.25033	98122.25033	1227.758	1227.758	0	67145740.220516141834.wav		27	RS	YELP		
2053	Spectrogram 1	1	98123.31006	98123.31006	1195.73	1195.73	0	67145740.220516141834.wav		27	RS	YELP		
2054	Spectrogram 1	1	98139.18149	98139.18149	1153.025	1153.025	0	67145740.220516141834.wav		27	RS	YELP		
2055	Spectrogram 1	1	98140.93486	98140.93486	1142.349	1142.349	0	67145740.220516141834.wav		27	RS	YELP		
2056	Spectrogram 1	1	98141.81155	98141.81155	1142.349	1142.349	0	67145740.220516141834.wav		27	RS	YELP		
2057	Spectrogram 1	1	98142.69787	98142.69787	1163.701	1163.701	0	67145740.220516141834.wav		27	RS	YELP		
2058	Spectrogram 1	1	98302.37645	98302.37645	1088.968	1088.968	0	67145740.220516141834.wav		27	RS	YELP		
2059	Spectrogram 1	1	98303.36874	98303.36874	1451.957	1451.957	0	67145740.220516141834.wav		27	RS	YELP		
2062	Spectrogram 1	1	99181.11614	99181.11614	1419.929	1419.929	0	67145740.220516143334.wav		27	RS	YELP		
2063	Spectrogram 1	1	99263.43003	99263.43003	181.495	181.495	0	67145740.220516143334.wav		27	RS	GROWL		
2069	Spectrogram 1	1	99825.53199	99825.53199	234.875	234.875	0	67145740.220516144334.wav		27	RS	GROWL		
2070	Spectrogram 1	1	99826.32197	99826.32197	373.665	373.665	0	67145740.220516144334.wav		27	RS	GROWL		
2071	Spectrogram 1	1	99826.8711	99826.8711	373.665	373.665	0	67145740.220516144334.wav		27	RS	GROWL		
2073	Spectrogram 1	1	99994.93994	99994.93994	1526.69	1526.69	0	67145740.220516144834.wav		27	RS	YELP		
2074	Spectrogram 1	1	99997.14785	99997.14785	395.122	395.122	0	67145740.220516144834.wav		27	RS	BARK		
2075	Spectrogram 1	1	100007.9851	100007.9851	843.416	843.416	0	67145740.220516144834.wav		27	RS	YELP		
2076	Spectrogram 1	1	100009.8926	100009.8926	854.093	854.093	0	67145740.220516144834.wav		27	RS	YELP		
2077	Spectrogram 1	1	100012.5936	100012.5936	832.74	832.74	0	67145740.220516144834.wav		27	RS	YELP		
2078	Spectrogram 1	1	100014.4144	100014.4144	779.359	779.359	0	67145740.220516144834.wav		27	RS	YELP		
2079	Spectrogram 1	1	100015.1081	100015.1081	1153.025	1153.025	0	67145740.220516144834.wav		27	RS	YELP		
2080	Spectrogram 1	1	100219.8313	100219.8313	512.456	512.456	0	67145740.220516145334.wav		27	RS	YELP		
2081	Spectrogram 1	1	100222.5288	100222.5288	298.932	298.932	0	67145740.220516145334.wav		27	RS	GROWL		
2082	Spectrogram 1	1	100306.2248	100306.2248	758.007	758.007	0	67145740.220516145334.wav		27	RS	YELP		
2083	Spectrogram 1	1	100307.2556	100307.2556	405.694	405.694	0	67145740.220516145334.wav		27	RS	YELP		
2084	Spectrogram 1	1	100310.3673	100310.3673	843.416	843.416	0	67145740.220516145334.wav		27	RS	YELP		
2085	Spectrogram 1	1	100313.8741	100313.8741	459.075	459.075	0	67145740.220516145334.wav		27	RS	YELP		
2086	Spectrogram 1	1	100316.0522	100316.0522	736.655	736.655	0	67145740.220516145334.wav		27	RS	YELP		
2087	Spectrogram 1	1	100359.8996	100359.8996	448.399	448.399	0	67145740.220516145334.wav		27	RS	BARK		
2088	Spectrogram 1	1	100660.6397	100660.6397	1654.804	1654.804	0	67145740.220516145834.wav		27	RS	YELP		
2089	Spectrogram 1	1	101481.089	101481.089	1088.968	1088.968	0	67145740.220516151334.wav		28	RS	YELP	GOOD	
2090	Spectrogram 1	1	101485.8201	101485.8201	1120.996	1120.996	0	67145740.220516151334.wav		28	RS	YELP		
2091	Spectrogram 1	1	101486.1862	101486.1862	736.655	736.655	0	67145740.220516151334.wav		28	RS	BARK		
2092	Spectrogram 1	1	101490.6931	101490.6931	1238.434	1238.434	0	67145740.220516151334.wav		28	RS	YELP		
2093	Spectrogram 1	1	101490.9918	101490.9918	565.836	565.836	0	67145740.220516151334.wav		28	RS	BARK		
2094	Spectrogram 1	1	101491.329	101491.329	1227.758	1227.758	0	67145740.220516151334.wav		28	RS	YELP		
2095	Spectrogram 1	1	101491.5409	101491.5409	747.331	747.331	0	67145740.220516151334.wav		28	RS	BARK		
2096	Spectrogram 1	1	101491.6854	101491.6854	1238.434	1238.434	0	67145740.220516151334.wav		28	RS	YELP		
2097	Spectrogram 1	1	101491.9263	101491.9263	544.484	544.484	0	67145740.220516151334.wav		28	RS	BARK		
2098	Spectrogram 1	1	102136.0365	102136.0365	960.854	960.854	0	67145740.220516152334.wav		28	RS	YELP		
2106	Spectrogram 1	1	102919.5336	102919.5336	886.121	886.121	0	67145740.220516153834.wav		28	RS	YELP		
2107	Spectrogram 1	1	102921.4411	102921.4411	918.149	918.149	0	67145740.220516153834.wav		28	RS	YELP		
2108	Spectrogram 1	1	102977.5569	102977.5569	715.302	715.302	0	67145740.220516153834.wav		28	RS	YELP		
2109	Spectrogram 1	1	102985.6809	102985.6809	790.036	790.036	0	67145740.220516153834.wav		28	RS	YELP		
2110	Spectrogram 1	1	102988.966	102988.966	811.388	811.388	0	67145740.220516153834.wav		28	RS	YELP		
2111	Spectrogram 1	1	102990.2281	102990.2281	1003.559	1003.559	0	67145740.220516153834.wav		28	RS	YELP	GOOD	
2112	Spectrogram 1	1	102992.02	102992.02	811.388	811.388	0	67145740.220516153834.wav		28	RS	YELP	GOOD	
2113	Spectrogram 1	1	103007.2932	103007.2932	587.189	587.189	0	67145740.220516153834.wav		28	RS	YELP		
2114	Spectrogram 1	1	103019.3461	103019.3461	790.036	790.036	0	67145740.220516153834.wav		28	RS	YELP		
2115	Spectrogram 1	1	103020.9261	103020.9261	715.302	715.302	0	67145740.220516153834.wav		28	RS	YELP		
2116	Spectrogram 1	1	103034.2971	103034.2971	736.655	736.655	0	67145740.220516153834.wav		28	RS	YELP		
2117	Spectrogram 1	1	103037.6523	103037.6523	747.331	747.331	0	67145740.220516153834.wav		28	RS	YELP		
2118	Spectrogram 1	1	103053.6017	103053.6017	1014.235	1014.235	0	67145740.220516153834.wav		28	RS	YELP		
2121	Spectrogram 1	1	103120.2	103120.2	918.149	918.149	0	67145740.220516153834.wav		28	RS	YELP		
2122	Spectrogram 1	1	103120.5661	103120.5661	768.683	768.683	0	67145740.220516153834.wav		28	RS	YELP		
2123	Spectrogram 1	1	103139.1692	103139.1692	960.854	960.854	0	67145740.220516153834.wav		28	RS	YELP		
2124	Spectrogram 1	1	103144.1981	103144.1981	736.655	736.655	0	67145740.220516153834.wav		28	RS	YELP		
2125	Spectrogram 1	1	103146.251	103146.251	672.598	672.598	0	67145740.220516153834.wav		28	RS	YELP		
2126	Spectrogram 1	1	103165.5311	103165.5311	811.388	811.388	0	67145740.220516153834.wav		28	RS	YELP		
2127	Spectrogram 1	1	103167.9107	103167.9107	683.274	683.274	0	67145740.220516153834.wav		28	RS	YELP		
2128	Spectrogram 1	1	103170.1457	103170.1457	758.007	758.007	0	67145740.220516153834.wav		28	RS	YELP	GOOD	
2129	Spectrogram 1	1	103171.5716	103171.5716	672.598	672.598	0	67145740.220516153834.wav		28	RS	YELP	GOOD	
2132	Spectrogram 1	1	103274.086	103274.086	1024.911	1024.911	0	67145740.220516154334.wav		28	RS	YELP		
2133	Spectrogram 1	1	103275.7142	103275.7142	875.445	875.445	0	67145740.220516154334.wav		28	RS	YELP	GOOD	
2134	Spectrogram 1	1	103279.7122	103279.7122	907.473	907.473	0	67145740.220516154334.wav		28	RS	YELP	GOOD	
2135	Spectrogram 1	1	103284.2866	103284.2866	800.712	800.712	0	67145740.220516154334.wav		28	RS	YELP		
2136	Spectrogram 1	1	103293.3092	103293.3092	629.893	629.893	0	67145740.220516154334.wav		28	RS	YELP		
2137	Spectrogram 1	1	103294.552	103294.552	971.53	971.53	0	67145740.220516154334.wav		28	RS	YELP		
2138	Spectrogram 1	1	103296.5751	103296.5751	779.359	779.359	0	67145740.220516154334.wav		28	RS	YELP		
2139	Spectrogram 1	1	103298.2803	103298.2803	864.769	864.769	0	67145740.220516154334.wav		28	RS	YELP		
2140	Spectrogram 1	1	103305.3805	103305.3805	886.121	886.121	0	67145740.220516154334.wav		28	RS	YELP		
2145	Spectrogram 1	1	103563.2899	103563.2899	1275	1275	0	67145740.220516154834.wav		28	RS	YELP		
2148	Spectrogram 1	1	103662.1732	103662.1732	396.429	396.429	0	67145740.220516154834.wav		28	RS	YELP		
2153	Spectrogram 1	1	103869.4784	103869.4784	1537.367	1537.367	0	67145740.220516155334.wav		28	RS	YELP		
2154	Spectrogram 1	1	103873.9196	103873.9196	1120.996	1120.996	0	67145740.220516155334.wav		28	RS	YELP		
2155	Spectrogram 1	1	103876.2221	103876.2221	950.178	950.178	0	67145740.220516155334.wav		28	RS	YELP		
2156	Spectrogram 1	1	103877.4981	103877.4981	1110.32	1110.32	0	67145740.220516155334.wav		28	RS	YELP		
2157	Spectrogram 1	1	103880.8411	103880.8411	1110.32	1110.32	0	67145740.220516155334.wav		28	RS	YELP		
2158	Spectrogram 1	1	103883.6201	103883.6201	1131.673	1131.673	0	67145740.220516155334.wav		28	RS	YELP		
2175	Spectrogram 1	1	105647.9028	105647.9028	1323.843	1323.843	0	67145740.220516162334.wav		29	RS	YELP		
2176	Spectrogram 1	1	105697.5673	105697.5673	1131.673	1131.673	0	67145740.220516162334.wav		29	RS	YELP		
2177	Spectrogram 1	1	105708.867	105708.867	1281.139	1281.139	0	67145740.220516162334.wav		29	RS	YELP		
2178	Spectrogram 1	1	105723.2198	105723.2198	832.74	832.74	0	67145740.220516162334.wav		29	RS	YELP		
2179	Spectrogram 1	1	105747.8765	105747.8765	790.036	790.036	0	67145740.220516162334.wav		29	RS	YELP		
2180	Spectrogram 1	1	105755.8998	105755.8998	971.53	971.53	0	67145740.220516162334.wav		29	RS	YELP		
2211	Spectrogram 1	1	109110.6099	109110.6099	661.922	661.922	0	67145740.220516171834.wav		30	RS	YELP		
2227	Spectrogram 1	1	110251.8255	110251.8255	950.178	950.178	0	67145740.220516174334.wav		30	RS	YELP		
2228	Spectrogram 1	1	110253.9835	110253.9835	992.883	992.883	0	67145740.220516174334.wav		30	RS	YELP		
2240	Spectrogram 1	1	111332.1723	111332.1723	1351.064	1351.064	0	67145740.220516180334.wav		30	RS	YELP		
2241	Spectrogram 1	1	111334.8453	111334.8453	1127.66	1127.66	0	67145740.220516180334.wav		30	RS	YELP		
2242	Spectrogram 1	1	111336.3867	111336.3867	1276.596	1276.596	0	67145740.220516180334.wav		30	RS	YELP		
2243	Spectrogram 1	1	111337.8126	111337.8126	1063.83	1063.83	0	67145740.220516180334.wav		30	RS	YELP		
2244	Spectrogram 1	1	111344.5808	111344.5808	1053.191	1053.191	0	67145740.220516180334.wav		30	RS	YELP		
2250	Spectrogram 1	1	111745.292	111745.292	872.34	872.34	0	67145740.220516180834.wav		31	RS	YELP		
2251	Spectrogram 1	1	111747.2188	111747.2188	1053.191	1053.191	0	67145740.220516180834.wav		31	RS	YELP		
2252	Spectrogram 1	1	111749.8681	111749.8681	1319.149	1319.149	0	67145740.220516180834.wav		31	RS	YELP		
2253	Spectrogram 1	1	111754.7779	111754.7779	1244.681	1244.681	0	67145740.220516180834.wav		31	RS	YELP		
2254	Spectrogram 1	1	111756.4831	111756.4831	1127.66	1127.66	0	67145740.220516180834.wav		31	RS	YELP		
2255	Spectrogram 1	1	111760.1921	111760.1921	1031.915	1031.915	0	67145740.220516180834.wav		31	RS	YELP		
2256	Spectrogram 1	1	111760.5354	111760.5354	989.362	989.362	0	67145740.220516180834.wav		31	RS	YELP		
2257	Spectrogram 1	1	111764.2927	111764.2927	1180.851	1180.851	0	67145740.220516180834.wav		31	RS	YELP		
2258	Spectrogram 1	1	111768.5123	111768.5123	1574.468	1574.468	0	67145740.220516180834.wav		31	RS	YELP		
2259	Spectrogram 1	1	111770.3577	111770.3577	1095.745	1095.745	0	67145740.220516180834.wav		31	RS	YELP		
2260	Spectrogram 1	1	111774.9434	111774.9434	1308.511	1308.511	0	67145740.220516180834.wav		31	RS	YELP		
2261	Spectrogram 1	1	111778.7199	111778.7199	1234.043	1234.043	0	67145740.220516180834.wav		31	RS	YELP		
2262	Spectrogram 1	1	111780.3051	111780.3051	1500	1500	0	67145740.220516180834.wav		31	RS	YELP		
2263	Spectrogram 1	1	111784.6211	111784.6211	1170.213	1170.213	0	67145740.220516180834.wav		31	RS	YELP		
2264	Spectrogram 1	1	111794.2296	111794.2296	1010.638	1010.638	0	67145740.220516180834.wav		31	RS	YELP		
2265	Spectrogram 1	1	111798.4878	111798.4878	1276.596	1276.596	0	67145740.220516180834.wav		31	RS	YELP		
2266	Spectrogram 1	1	111800.2315	111800.2315	1319.149	1319.149	0	67145740.220516180834.wav		31	RS	YELP		
2267	Spectrogram 1	1	111807.2301	111807.2301	1372.34	1372.34	0	67145740.220516180834.wav		31	RS	YELP		
2268	Spectrogram 1	1	111813.31	111813.31	1191.489	1191.489	0	67145740.220516180834.wav		31	RS	YELP		
2269	Spectrogram 1	1	111814.9285	111814.9285	1234.043	1234.043	0	67145740.220516180834.wav		31	RS	YELP		
2270	Spectrogram 1	1	111820.5171	111820.5171	1095.745	1095.745	0	67145740.220516180834.wav		31	RS	YELP		
2271	Spectrogram 1	1	111825.4417	111825.4417	1202.128	1202.128	0	67145740.220516180834.wav		31	RS	YELP		
2272	Spectrogram 1	1	111826.9928	111826.9928	1255.319	1255.319	0	67145740.220516180834.wav		31	RS	YELP		
2273	Spectrogram 1	1	111832.3309	111832.3309	1021.277	1021.277	0	67145740.220516180834.wav		31	RS	YELP		
2274	Spectrogram 1	1	111833.9108	111833.9108	1063.83	1063.83	0	67145740.220516180834.wav		31	RS	YELP		
2275	Spectrogram 1	1	111834.7971	111834.7971	1063.83	1063.83	0	67145740.220516180834.wav		31	RS	YELP		
